route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__671___,1_8__671___,1_8__671___-8__671____1_17:00:00_2_-__66_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_17:10:00_1_-__54_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_17:10:00_2_-__67_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_17:20:00_1_-__55_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_17:20:00_2_-__68_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_17:30:00_2_-__69_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_17:40:00_1_-__56_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_17:40:00_2_-__70_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_17:50:00_1_-__57_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_17:50:00_2_-__71_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_18:00:00_2_-__72_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_18:10:00_1_-__58_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_18:20:00_1_-__59_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_18:20:00_2_-__73_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_18:25:00_1_-__60_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_18:40:00_1_-__61_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_18:40:00_2_-__74_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_18:45:00_1_-_e._62_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_18:50:00_1_-__63_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_18:50:00_2_-__75_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_19:00:00_2_-__76_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_19:05:00_1_-__64_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_19:10:00_1_-__65_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_19:10:00_2_-__77_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_19:20:00_1_-__66_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_19:20:00_2_-__78_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_19:25:00_1_-_e._67_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_19:30:00_1_-__68_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_19:37:00_1_-__69_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_19:45:00_2_-__79_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_19:50:00_1_-__70_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_20:00:00_1_-__71_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_20:00:00_2_-__80_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_20:10:00_1_-__71_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_20:10:00_2_-__81_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_20:20:00_1_-__72_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_20:20:00_2_-__82_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_20:28:00_1_-__74_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_20:30:00_2_-__83_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_20:40:00_1_-__75_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_20:50:00_2_-__84_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_20:53:00_1_-__76_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_21:00:00_2_-__85_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_21:10:00_1_-__77_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_21:10:00_2_-__86_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_21:20:00_2_-__87_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_21:30:00_2_-__88_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_21:45:00_2_-__89_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____1_22:45:00_2_-_v._90_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_06:00:00_2_-__1_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_06:55:00_1_-__1_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_07:00:00_2_-__2_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_07:15:00_1_-__2_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_08:00:00_2_-__3_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_08:15:00_2_-__4_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_08:30:00_1_-__3_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_09:00:00_2_-__5_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_09:30:00_1_-__4_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_10:00:00_1_-__5_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_11:00:00_1_-__6_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_11:00:00_2_-__6_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_11:30:00_2_-__7_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_12:00:00_1_-__7_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_12:30:00_1_-__8_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_12:30:00_2_-__8_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_13:00:00_2_-__9_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_13:15:00_1_-__9_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_13:30:00_1_-__10_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_14:00:00_1_-__11_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_14:00:00_2_-__10_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_15:00:00_1_-__12_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_15:00:00_2_-__11_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_15:30:00_2_-__12_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_16:00:00_1_-__13_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_16:00:00_2_-__13_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_16:30:00_1_-__14_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_16:30:00_2_-__14_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_16:55:00_2_-__15_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_17:30:00_1_-__15_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_17:30:00_2_-__16_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_18:00:00_2_-__17_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_18:30:00_1_-__16_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_19:00:00_1_-__17_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_19:00:00_2_-__18_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_19:15:00_1_-__18_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_19:40:00_1_-__19_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_20:00:00_1_-__20_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_20:00:00_2_-__19_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_20:30:00_1_-__21_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_20:30:00_2_-__20_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_21:30:00_1_-__22_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_21:30:00_2_-__21_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_22:45:00_1_-__23_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_22:45:00_2_-__23_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____2_23:00:00_1_-__24_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_07:00:00_2_-__1_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_08:00:00_1_-__1_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_09:00:00_2_-__2_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_09:30:00_2_-__3_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_10:30:00_1_-__2_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_10:30:00_2_-__4_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_11:00:00_1_-__3_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_11:00:00_2_-__5_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_12:00:00_1_-__4_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_12:00:00_2_-__6_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_12:30:00_1_-__5_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_12:30:00_2_-__7_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_13:30:00_1_-__6_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_13:30:00_2_-__8_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_14:00:00_2_-__9_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_14:30:00_1_-__7_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_14:30:00_2_-__10_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_15:00:00_1_-__8_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_15:30:00_1_-__9_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_15:30:00_2_-__11_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_16:00:00_2_-__12_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_16:30:00_1_-__10_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_16:30:00_2_-__13_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_16:45:00_2_-__14_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_17:00:00_1_-__11_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_17:30:00_1_-__12_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_17:30:00_2_-__15_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_18:00:00_2_-__16_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_18:30:00_1_-__13_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_19:00:00_1_-__14_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_19:00:00_2_-__17_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_20:00:00_1_-__15_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_20:00:00_2_-__18_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_20:30:00_1_-__16_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_20:30:00_2_-__19_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_21:30:00_1_-__17_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_21:30:00_2_-__20_8__671___,INTERCAMBIADOR DE MONCLOA,671 MADRID (Moncloa),1,,8__671____2_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_22:30:00_1_-__18_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__671___,1_8__671___,1_8__671___-8__671____3_23:00:00_1_-__19_8__671___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,671 MORALZARZAL,0,,8__671____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_06:10:00_2_pb__1_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_pb_IT_2,0
8__672___,1_8__672___,1_8__672___-8__672____1_06:52:00_2_pb__2_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_pb_IT_2,0
8__672___,1_8__672___,1_8__672___-8__672____1_06:55:00_1_-__1_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_07:30:00_2_b.__3_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa) por bus-VAO,1,,8__672____2_b._IT_2,0
8__672___,1_8__672___,1_8__672___-8__672____1_08:00:00_1_-__2_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_08:05:00_2_b.__4_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa) por bus-VAO,1,,8__672____2_b._IT_2,0
8__672___,1_8__672___,1_8__672___-8__672____1_08:45:00_2_b.__5_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa) por bus-VAO,1,,8__672____2_b._IT_2,0
8__672___,1_8__672___,1_8__672___-8__672____1_09:00:00_1_-__3_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_09:25:00_2_b.__6_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa) por bus-VAO,1,,8__672____2_b._IT_2,0
8__672___,1_8__672___,1_8__672___-8__672____1_10:15:00_2_b.__7_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa) por bus-VAO,1,,8__672____2_b._IT_2,0
