stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
par_8_20123,20123,AV.JUAN CARLOS I-PLANETOCIO,Avda   Juan Carlos I 49,40.6364669799805,-4.01614665985107,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20299,20299,ASTURIAS-PZA.PRÍNCIPE DE ASTURIAS,Calle   Asturias 18,40.6289520263672,-4.00931644439697,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20300,20300,ASTURIAS-CERVANTES,Calle   Asturias 24,40.6288833618164,-4.01071071624756,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20302,20302,IGNACIO GLEZ.SERRANO-PARDO SANTALLANA,Calle   Ignacio González Serrano 23,40.6274185180664,-4.01137447357178,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20303,20303,NICOLASA FERNÁNDEZ-ASTURIAS,Calle   Nicolasa Fernández 4,40.628044128418,-4.01406812667847,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20304,20304,NICOLASA FERNÁNDEZ-GOYA,Calle   Nicolasa Fernández 19,40.6288833618164,-4.01512098312378,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20305,20305,NICOLASA FERNÁNDEZ-GAUDÍ,Calle   Gaudí 22,40.6297798156738,-4.01552486419678,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20306,20306,SANTA TERESA DE JESÚS-PARDO SANTALLANA,Calle   Santa Teresa de Jesús 15,40.632007598877,-4.01523971557617,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20308,20308,SANTA TERESA DE JESÚS-Pº RÍO GUADARRAMA,Calle   Santa Teresa de Jesús 15,40.6319541931152,-4.01515579223633,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20309,20309,MAR CANTÁBRICO-COSTA BRAVA,Calle   Mar Cantábrico 25,40.6343765258789,-4.01844453811646,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20310,20310,ALMIAR-COLEGIO CAÑADA REAL,Calle el Almiar 35,40.6378402709961,-4.01266717910767,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20311,20311,CORDEL DE VALLADOLID-COSTA AZUL,Calle   Cordel de Valladolid 3,40.6356544494629,-4.01652431488037,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20313,20313,RINCÓN DE LAS ERAS-CAMELIAS,Calle   Rincón de las Eras 14,40.6370849609375,-4.00955724716187,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_06310,06310,SAN BLAS-URB.CASABLANCA,Calle   San Blas 2,40.6469764709473,-3.99155163764954,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10670,10670,FEDERICA MONTSENY-URB.ARROYO ARRIBA,Calle   Federica Montseny 17,40.6507835388184,-3.9721155166626,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12940,12940,EXTREMADURA-AYUNTAMIENTO,Calle   Hontanilla 10,40.6451606750488,-3.99011731147766,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15692,15692,ARROYO DEL OSEA-MALLORCA,Calle   Arroyo del Osea 230,40.6483573913574,-3.98201537132263,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15693,15693,DARRO-IBIZA,Calle   Darro 1,40.6488571166992,-3.97730350494385,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_19270,19270,FEDERICA MONTSENY-URB.ALTAVISTA,Calle   Federica Montseny 1,40.6491928100586,-3.97151303291321,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_09952,09952,ESCOFINA-C.C.LOS OLIVOS,Calle   Escofina 41,40.627269744873,-4.01812362670898,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10667,10667,MARIANO BENLLIURE-URB.LA BALCONADA,Calle   Mariano Benlliure 8,40.634838104248,-3.99823069572449,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13047,13047,Cº FONDA TRINIDAD-URB.LA BALCONADA,Calle  Camino Fonda de la Trinidad 12,40.6351547241211,-3.99950051307678,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13049,13049,RÍO NALÓN-RÍO SELLA,Calle   Río Nalón 9,40.6312637329102,-3.99620270729065,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17849,17849,CTRA.A6-CºFONDA TRINIDAD,Ctra   Coruña-Vía de Servicio 29,40.629294796592,-3.99643613600368,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18924,18924,Cº FONDA TRINIDAD-CANTOS ALTOS,Calle   Camino de la Fonda 24,40.6308059692383,-3.99698805809021,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19271,19271,NALÓN-COLEGIO,Calle   Río Nalón 2,40.6335639953613,-3.99802231788635,B3,http://www.crtm.es,0,,Europe/Madrid,0
